"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENST00000304625.3",91.546185801443,-8.061501584762,1.67581782403938,-4.81048803105019,1.50562219762923e-06,0.000354996505825776
"ENST00000526980.5",207.005428523564,-6.80152571492915,1.4181820514236,-4.79594683073421,1.61908225112736e-06,0.000380868581254252
"ENST00000688242.2",607.088343205627,-6.2549854243541,1.31349534112872,-4.76209182362157,1.9159646008536e-06,0.000449670285045855
"ENST00000302955.11",131.638331270424,-7.31909979632225,1.53865194547615,-4.75682614111749,1.96660400876155e-06,0.000460496566666269
"ENST00000680132.1",23.7089544246435,-7.69758534894186,1.62103694723212,-4.74855638675312,2.04873770830908e-06,0.000478631072893361
"ENST00000702288.2",281.306373946231,-10.7454790784615,2.26408352734641,-4.74606124229683,2.07415935206956e-06,0.000483463814453966
"ENST00000259526.4",58.9777303098826,-7.75422412653437,1.63970413769166,-4.72903857975902,2.25585519021949e-06,0.000524617366594711
"ENST00000683636.1",41.9611812733826,-8.52154029771477,1.81370928510026,-4.69840473758379,2.62201436388638e-06,0.000608384801027846
"ENST00000437154.6",71.257489193418,-9.28619881904296,1.98210785080788,-4.68501187524081,2.79943701136622e-06,0.000648079190025877
"ENST00000281043.4",366.370590759078,-8.87770075652343,1.90032477189398,-4.67167554084734,2.9875262043114e-06,0.000690057721214398
"ENST00000307746.9",433.435997631515,-8.42971824001292,1.80759741255838,-4.66349319900935,3.10886464394964e-06,0.000716463471997179
"ENST00000587486.6",1020.3989144485,-2.79858339528819,0.603825689089933,-4.63475378052584,3.57362576141728e-06,0.000821716610045889
"ENST00000698287.1",124.112224065504,-10.0850815280342,2.17652677462241,-4.63356649025544,3.59419247564282e-06,0.000824588522282701
"ENST00000476412.5",28.1585729107453,-7.94622273331886,1.715632693931,-4.6316573246875,3.62750195564843e-06,0.000830364477932768
"ENST00000354179.9",123.488198490809,-10.0773211956797,2.18284489249466,-4.61659975490188,3.90078559178996e-06,0.000890923721303383
"ENST00000366488.5",450.539200734076,-9.96533950485407,2.1615057437602,-4.61036919916676,4.0195448063998e-06,0.000915998633749497
"ENST00000280155.4",56.7347307949507,-8.54254716109767,1.86171061125118,-4.5885472798356,4.46341224651988e-06,0.00101488451332729
"ENST00000679377.1",618.375407694547,-3.31179619312697,0.724043366089431,-4.57403015929009,4.78430925642144e-06,0.00108543218870185
"ENST00000636887.1",100.836719234351,9.30571076377301,2.04129684598289,4.55872490181226,5.14651321611305e-06,0.00116501768020539
"ENST00000234313.8",3028.62644863904,-4.88315757606144,1.07327773029751,-4.54976138814305,5.37067819200339e-06,0.00121307223154027
"ENST00000490414.1",21.2798828731608,-7.55596341318251,1.66328679007224,-4.54279049066117,5.55144187328276e-06,0.00125113323436878
"ENST00000297508.8",326.187668594701,-4.13861236625501,0.912093936047844,-4.53748479480946,5.69291336640543e-06,0.00128019075840623
"ENST00000718305.1",158.453603613685,11.0429778844707,2.44091080291934,4.52412184470782,6.06467805435072e-06,0.00136079379473149
"ENST00000565698.5",1074.82606092889,2.95880571039794,0.65452633230504,4.52052967827579,6.16850961742022e-06,0.00138105625520018
"ENST00000688704.1",42.1446816576953,-8.52713070278779,1.89118616431943,-4.50887959295979,6.51708807839498e-06,0.00145590606824415
"ENST00000453660.4",172.418744400861,-9.06000880658755,2.01249784933288,-4.50187254092761,6.73573736345727e-06,0.00150146645119529
"ENST00000606293.5",343.375472218069,-10.4768862718822,2.3431650240238,-4.47125412186753,7.77622293493944e-06,0.00172962511567924
"ENST00000689098.1",122.11666910944,-9.23619494549891,2.06663103785575,-4.46920363447264,7.85113589729987e-06,0.00173871153397622
"ENST00000335757.10",126.097934152051,10.7125051427646,2.39672535432365,4.46964234906575,7.83505001179297e-06,0.00173871153397622
"ENST00000611255.5",52.1482995103256,-8.00653701293427,1.79195844849334,-4.46803720235037,7.89405794731676e-06,0.00174443302600738
"ENST00000296518.11",78.2281481368403,-9.41939851690516,2.12415783415004,-4.43441554364261,9.23224023884172e-06,0.00203573888273017
"ENST00000579158.5",13.71843072285,-6.91056376255814,1.55934043104704,-4.43172230063831,9.34833663572606e-06,0.00205689597446375
"ENST00000391769.3",1061.25666844124,-3.61151312862311,0.815086799152929,-4.43083255964438,9.38699584854511e-06,0.00206096035949573
"ENST00000359801.8",83.9410897284723,-6.03383196356671,1.36360404746006,-4.42491497059262,9.6480276968612e-06,0.00211372551857436
"ENST00000366481.4",525.218317837122,-4.39307889796653,0.994408780406536,-4.41777967424075,9.97199942874255e-06,0.00217777739479026
"ENST00000415803.2",49.161963443478,-3.21470355490304,0.727713488361418,-4.41754015325667,9.98305291020778e-06,0.00217777739479026
"ENST00000496314.1",19.5405473208024,-5.57972534434017,1.26340485737439,-4.41641910094913,1.00349432927722e-05,0.00218442956415563
"ENST00000302326.5",433.47693874083,-5.28630806086342,1.20399093765595,-4.39065436086699,1.1301005634563e-05,0.00245479482606264
"ENST00000348518.4",14.1886148184002,-6.95810580188311,1.58655165857289,-4.38567869144706,1.15624692732813e-05,0.0025018722537455
"ENST00000477238.1",9.09073036459808,-5.48433719071568,1.25053343172313,-4.38559821880069,1.15667450634997e-05,0.0025018722537455
"ENST00000684889.2",21.8914044109659,-4.19382516601463,0.957517779742933,-4.37989273383577,1.1873774287096e-05,0.00256285251224628
"ENST00000677085.1",93.1410438625904,-9.67107145543327,2.20849687182204,-4.37902882219368,1.19209366715849e-05,0.00256760377133357
"ENST00000264694.13",108.624044726368,10.4971655617687,2.39981616897051,4.37415402791951,1.21904287061118e-05,0.00262012092188016
"ENST00000568065.5",34.4908630322614,6.10722043236975,1.39779246928751,4.3691896805559,1.24708413493568e-05,0.00267475967621825
"ENST00000623833.1",42.3120204646655,-8.11899554475699,1.86098711438019,-4.36273603509666,1.28445886378592e-05,0.00274914588638357
"ENST00000629751.1",150.970166085143,-2.94257076206135,0.674837180300378,-4.36041588691302,1.29815476736045e-05,0.0027668583437188
"ENST00000754623.1",22.977089244904,-7.23886573989467,1.66007038578694,-4.36057760072814,1.29719566634334e-05,0.0027668583437188
"ENST00000460500.1",28.7425325252045,-2.9893008363404,0.68607556046086,-4.35710147484686,1.31796173910369e-05,0.00280208104844839
"ENST00000688406.1",23.0271649777041,-4.31269855768696,0.989892345002793,-4.35673493128668,1.32016982976666e-05,0.00280208104844839
"ENST00000225275.4",21615.2487847637,-10.4507122536359,2.40320187032349,-4.34866183431738,1.36970725316822e-05,0.0029011934148901
"ENST00000541694.5",50.5940082917134,-7.2099210107174,1.66097116258517,-4.34078638637874,1.41973694053689e-05,0.00300093588965285
"ENST00000395566.9",988.92717063096,-5.12731442978004,1.18802706310894,-4.31582292103885,1.59009412483347e-05,0.0033517462010907
"ENST00000679614.1",100.121023825467,10.3790779419651,2.40505803563201,4.31552078502656,1.59227068215156e-05,0.0033517462010907
"ENST00000699874.1",114.009589602093,10.5668639031641,2.45059445456832,4.31195944456078,1.61814118770359e-05,0.00339919523202104
"ENST00000538446.5",46.2479614936803,-7.06366603780618,1.64026657795823,-4.30641344079502,1.65922812961105e-05,0.00347122084910617
"ENST00000624705.2",740.36764065702,-3.08490759873944,0.716280163802507,-4.30684493950332,1.65599608159896e-05,0.00347122084910617
"ENST00000690543.1",60.6055440977324,-9.0510133644268,2.10306496415977,-4.30372504828586,1.67950077028711e-05,0.00350644728304545
"ENST00000360358.3",40.5058088229441,-6.55018700805812,1.52786271276184,-4.28715679317657,1.80974558509406e-05,0.00377066032691852
"ENST00000532696.2",480.848853539201,-3.33530392612357,0.778567048420611,-4.28390070307948,1.83644897652059e-05,0.00381850479348099
"ENST00000696386.1",9.60617799763253,-6.39819158946246,1.49511701116763,-4.27939187479762,1.87404651707614e-05,0.00388876079406208
"ENST00000581022.1",87.7950092709392,-8.9734150326606,2.10023146478019,-4.27258384760927,1.93220860787163e-05,0.00400131791893384
"ENST00000373422.8",19.4119721113861,-5.78645128746551,1.35464884778493,-4.27155073946085,1.94118346735161e-05,0.00401176606745604
"ENST00000661014.1",37.1214531081863,-6.24838134157625,1.46514159503407,-4.26469452696886,2.00175879054972e-05,0.00412859717583016
"ENST00000296046.4",882.352811758909,-10.466393665074,2.45559599363749,-4.26226207087511,2.02367915809459e-05,0.00416539266708369
"ENST00000289902.2",148.161483449439,-3.49131123433428,0.819637293174281,-4.25958074798327,2.04810700899895e-05,0.0042071909229322
"ENST00000659090.2",510.357123742792,-2.47481886088871,0.581455788485064,-4.2562459775947,2.07887985799504e-05,0.00426182894261621
"ENST00000697778.1",322.075035304919,4.84413976981911,1.13910684648045,4.25257717025076,2.1132435800799e-05,0.0043235947258737
"ENST00000513924.2",50.682674279042,-8.79382912941505,2.07693116868084,-4.23404938113594,2.29520510720089e-05,0.0046864875001892
"ENST00000395109.6",9.83067388967333,-6.43487055440479,1.52004449332481,-4.2333435518915,2.30242369720985e-05,0.0046918431640568
"ENST00000566457.1",124.430305166818,-4.8943755784114,1.16071978607724,-4.21667282415542,2.47933287569283e-05,0.00504228149956391
"ENST00000337664.9",72.8290601271633,-9.31749088320024,2.21206872722058,-4.21211636353969,2.52989151599018e-05,0.00513487504059612
"ENST00000617223.1",97.9380546734936,10.9327778741858,2.59699681516012,4.20977715889563,2.55622687776183e-05,0.00517803314744719
"ENST00000502773.6",191.140808591583,-9.20126613766832,2.19034954949772,-4.20082088714027,2.65948934587545e-05,0.0053765395205636
"ENST00000520050.1",18.0141469762549,-5.71141321012898,1.35978696877926,-4.20022646286747,2.66648138919991e-05,0.00538002143216574
"ENST00000799910.1",23.4847891918621,-7.68771182679284,1.83114872469541,-4.19830007421796,2.68926127099634e-05,0.00541528108362583
"ENST00000515007.6",254.328612765328,-4.39651300020573,1.04732667711666,-4.19784303815267,2.69469289890404e-05,0.00541553704976004
"ENST00000374672.5",1401.34447150045,-6.90733458268905,1.64703884621886,-4.19378972059241,2.74332304511735e-05,0.00550243771405041
"ENST00000537889.2",53.2785375119822,-8.86739958699911,2.11705647012255,-4.18855127963866,2.80740878670726e-05,0.00561993696590792
"ENST00000538489.5",62.8000600053172,9.70776018960509,2.31932781585935,4.18559210268782,2.84423708935038e-05,0.00567141986646578
"ENST00000508509.5",29.6407089629814,-8.02058189113673,1.91618800551206,-4.18569674168971,2.84292701279395e-05,0.00567141986646578
"ENST00000230418.8",42.3716902746223,-8.53517488041928,2.04474771847261,-4.17419459785236,2.9904207106848e-05,0.00595128697107101
"ENST00000608355.1",7.22456755488865,-5.15218423983795,1.23450538498914,-4.17348057164066,2.99981252754154e-05,0.00595836304230153
"ENST00000392067.7",65.0546137777067,9.75820558547175,2.33930745311724,4.17140789786673,3.02723412840568e-05,0.00600115366740429
"ENST00000342380.3",25.9959672742143,-3.04524542421431,0.731519589315941,-4.16290345288222,3.14226254331234e-05,0.00620508723083921
"ENST00000680208.1",42.1938098391607,-8.52940289540933,2.0509316951818,-4.15879422773914,3.19931941586812e-05,0.00630556210664525
"ENST00000679355.1",500.046773015292,-2.69825528650482,0.649415750795687,-4.15489658696885,3.25434696680532e-05,0.00640165789753478
"ENST00000643024.1",30.6976641024639,-8.07041327204704,1.94309158364448,-4.15338800290107,3.2758858119981e-05,0.00643163481162158
"ENST00000320172.11",1193.36836641514,-6.62499221258932,1.59742384423791,-4.14729768588746,3.3642252337589e-05,0.00659239629155752
"ENST00000376105.4",81.9050588724994,-4.34443478133807,1.04860641050129,-4.14305571454708,3.42708645174e-05,0.0066907688901693
"ENST00000618234.7",53.8148456635722,-8.88160839317691,2.14374924142183,-4.14302578938114,3.42753384615845e-05,0.0066907688901693
"ENST00000616898.2",40.4983690915772,-4.32218735066925,1.04370413369345,-4.14119980091862,3.45493838406772e-05,0.00673139359627148
"ENST00000592205.5",149.966893759711,-3.33255733228159,0.805834763269358,-4.13553433555168,3.54129658059801e-05,0.00688650651053319
"ENST00000684578.1",19.4296019334365,8.01563432501742,1.93847651931133,4.13501749707296,3.54927592270998e-05,0.00688890164975722
"ENST00000686474.3",430.400538643485,-2.74686571247901,0.665076969238078,-4.13014709504353,3.62531202613407e-05,0.00702313056326577
"ENST00000488119.1",80.3228709416547,-9.46193956212704,2.29283092904241,-4.12674979313837,3.67926323558644e-05,0.00711414813467284
"ENST00000564084.1",42.7066384310644,-4.40536447694233,1.07094300618386,-4.11353774337642,3.8964129929386e-05,0.00750559418279397
"ENST00000354228.8",483.64719114504,-2.61498328442997,0.635686958151595,-4.11363368541276,3.89479314975306e-05,0.00750559418279397
"ENST00000508653.5",32.4225216215734,-6.57733894973833,1.60032338334084,-4.11000615138638,3.9564857750868e-05,0.00760695861084627
"ENST00000582070.3",64.2446321345472,-9.1393525330306,2.22427174786494,-4.10891903914321,3.97515391543402e-05,0.00762458690942196
"ENST00000444595.6",11.5688456877898,-6.66323136164265,1.62177529256529,-4.10860332636027,3.98059105200347e-05,0.00762458690942196
"ENST00000425941.6",948.749405740893,-2.11519967368346,0.514960775820791,-4.10749667353219,3.99970536662278e-05,0.00764685243435618
"ENST00000263969.9",20.8494052085351,6.71675998353393,1.63618272858144,4.10514049940944,4.04069219613769e-05,0.00771077361458477
"ENST00000252804.9",376.413178708621,-5.65213164667506,1.37858912299542,-4.09993924396707,4.13258615444778e-05,0.00787142011690369
"ENST00000472100.5",102.860718397504,-3.9492085324858,0.964406301677566,-4.09496342528686,4.22235038716738e-05,0.00800391358491087
"ENST00000750322.1",30.0577160187561,-5.98708013795484,1.46212442965744,-4.0947815497191,4.22566622811256e-05,0.00800391358491087
"ENST00000304361.9",125.033933629383,-8.84721714692069,2.16630939282437,-4.08400442532631,4.42661871059722e-05,0.00836901451890745
"ENST00000568295.5",51.7517530301398,9.42664453132446,2.31246887998827,4.07644168226483,4.57301178325481e-05,0.00862980576687307
"ENST00000368096.5",133.026935764109,-2.49504084479229,0.612220672063337,-4.07539463896797,4.5936377475285e-05,0.00863991396555078
"ENST00000749757.1",54.4687156720551,-8.06950438964735,1.98009547054155,-4.075310766425,4.59529378438686e-05,0.00863991396555078
"ENST00000374005.8",41.1059984839317,-8.49212621565512,2.08434503763289,-4.07424205797486,4.6164447236399e-05,0.00864782919579024
"ENST00000342193.8",70.9479674324318,-9.27824242134918,2.27728038728022,-4.07426440467012,4.61600151400994e-05,0.00864782919579024
"ENST00000439000.5",87.7769860381166,-4.02076312585448,0.987087033355046,-4.07336231759439,4.63392501512486e-05,0.00866467594448978
"ENST00000699292.1",238.369698119225,-8.76898512199925,2.15746011221363,-4.06449466776096,4.81366393378696e-05,0.00898430332709528
"ENST00000692096.3",158.223760658632,-3.85219871788315,0.94898022566343,-4.05930346461127,4.92193143139717e-05,0.00916961214645313
"ENST00000377182.5",261.595796904241,-7.33991136531055,1.80910905331685,-4.05719674657172,4.96652418267125e-05,0.00920730157269859
"ENST00000537840.5",18.5565025776128,-5.03477031550122,1.24087283399626,-4.05744261423358,4.96130024840411e-05,0.00920730157269859
"ENST00000597263.5",62.0173070689447,3.70893904603247,0.914191515261837,4.05707008226846,4.96921744542419e-05,0.00920730157269859
"ENST00000577424.1",187.99386854312,-3.76658741535924,0.93000420555217,-4.05007568016632,5.12010715130898e-05,0.00945712681009499
"ENST00000497614.1",18.818151891541,-7.36684297131185,1.81899024138535,-4.04996288803685,5.12257561829169e-05,0.00945712681009499
"ENST00000406775.6",33.9683227403954,-8.21572364344095,2.02918572557658,-4.0487785518531,5.1485631229793e-05,0.00948794683960877
"ENST00000615340.4",46.9485232863967,-4.38197293341253,1.08351778348308,-4.04420951848729,5.24999548193577e-05,0.00965743763490574
"ENST00000675631.1",528.079328915945,7.33210730134165,1.81358937354455,4.04287067860983,5.28007457868619e-05,0.00969529953168722
"ENST00000640608.1",41.0225850677699,-8.48858012221329,2.1013498909118,-4.03958434477087,5.35460100064309e-05,0.00981449335652881
"ENST00000578324.5",1300.73880113056,-2.23999111362943,0.554867607354353,-4.03698302791518,5.41429841222913e-05,0.00990612845519192
"ENST00000265440.12",514.813835673596,-8.07644492726158,2.00278632934871,-4.03260438166061,5.51621001526879e-05,0.0100745336151849
"ENST00000475678.5",227.161601082201,-2.04415090782136,0.507345716093696,-4.02910844218865,5.59887881946256e-05,0.0102072559877748
"ENST00000265717.5",282.996075718276,-4.60386734004464,1.14282469575346,-4.02849829650325,5.61342674679884e-05,0.0102155361294284
"ENST00000419083.7",11.4734504032241,-6.65459865145227,1.65218853297163,-4.02774775314732,5.63137134363933e-05,0.0102299571990422
"ENST00000508282.1",14.9792348423185,5.74473206911403,1.42674092482792,4.02647177854445,5.6620031499973e-05,0.010251220172104
"ENST00000700314.1",9.39898815728514,-6.36304118473826,1.5803207802242,-4.02642378962803,5.66315827438379e-05,0.010251220172104
"ENST00000302277.7",50.2325547245801,-8.78032101316204,2.18648467133413,-4.01572493430953,5.92633445651393e-05,0.0107086241357323
"ENST00000535788.1",544.44304851019,-2.02510765856966,0.504383892278609,-4.01501255208808,5.94426311878563e-05,0.010722043367247
"ENST00000359197.9",34.8554768631855,-8.25353927159306,2.05698573111945,-4.012443619189,6.0093434448664e-05,0.0108203157022354
"ENST00000409696.7",11.6202934482824,7.2648299552004,1.81393434160587,4.0050126339021,6.20141666380332e-05,0.0111465005538323
"ENST00000394180.6",77.9620742787303,3.82933806569019,0.9571026184973,4.00096916640187,6.30835783589767e-05,0.0113187904488629
"ENST00000647925.1",17.3463981339422,-7.24842849142891,1.81258022979627,-3.99895594814229,6.36225193436108e-05,0.0113755058972807
"ENST00000725393.1",27.1251789753276,-4.45027852333417,1.11348025231197,-3.99672873775161,6.42238232406292e-05,0.011462941933751
"ENST00000261267.7",1461.44734475232,-4.42841306902223,1.10895974590521,-3.99330371131502,6.51590213521607e-05,0.0116095636420701
"ENST00000367868.4",167.792663935554,-6.9981537932935,1.75425925089848,-3.98923579266249,6.62865053336384e-05,0.0117898748937755
"ENST00000690206.1",48.4937057708892,9.33285928898164,2.34143569153459,3.98595584868054,6.72090096120259e-05,0.0119331642057749
"ENST00000616053.4",26.5177461716155,-7.85855843958503,1.97254254785731,-3.98397410901044,6.7772259724569e-05,0.0120122800556605
"ENST00000466071.1",38.2779656424697,-4.16499055091713,1.04582062009326,-3.98250949627071,6.81913992123577e-05,0.0120656230845533
"ENST00000674853.1",46.2456646411407,-8.6605996450832,2.1756382355302,-3.98071678629634,6.87077715129136e-05,0.0121221171859375
"ENST00000464547.5",23.9699608474957,-6.11193613016932,1.53778339625461,-3.9745104187335,7.05241751448237e-05,0.0123924692135292
"ENST00000809064.1",14.7424989472292,-5.40288766429989,1.35933338766577,-3.97465972168732,7.04799506777908e-05,0.0123924692135292
"ENST00000531372.1",129.880994173076,-10.6608186914554,2.68410732814155,-3.97183025420852,7.13225358861374e-05,0.0125112227770162
"ENST00000464307.5",29.4464563083705,-6.40870134461986,1.61623592342137,-3.96520164646102,7.33339264257473e-05,0.0128419906528024
"ENST00000262795.8",194.026394208809,-5.96614711542956,1.50528797630902,-3.96345895890207,7.38715680373765e-05,0.0129139897185614
"ENST00000486627.1",9.9320169135986,2.38288148335128,0.60239349632042,3.95568925944014,7.63143041484653e-05,0.0133109647294127
"ENST00000461097.2",700.859712541021,-2.06869280884614,0.523022417107952,-3.9552660482221,7.64495282871888e-05,0.0133109647294127
"ENST00000531220.1",30.894286689706,-5.06766329609157,1.28132964649003,-3.95500354649056,7.65335164621008e-05,0.0133109647294127
"ENST00000373313.3",167.543717170424,-5.15372876790781,1.30363082604128,-3.95336522039607,7.7059678288146e-05,0.0133796832235913
"ENST00000760680.1",14.687195851465,-5.12368078059642,1.2968594449301,-3.95083738690942,7.78782273588009e-05,0.0134988486684925
"ENST00000639499.1",32.9413799644005,-8.17352164831745,2.06909923766221,-3.95028015067676,7.80597710029757e-05,0.0135073833915369
"ENST00000787756.1",26.0334536802584,-7.83658071445327,1.98433837986784,-3.94921591698247,7.84076031868643e-05,0.0135446149444273
"ENST00000435650.5",25.4098963246693,-2.78639601871274,0.706052607050865,-3.94644250426512,7.93209582767578e-05,0.0136792476239004
"ENST00000521629.5",20.2360132697265,-6.63580130695903,1.68264743176055,-3.94366709371553,8.02450338689744e-05,0.0138152719102617
"ENST00000468482.1",9.1094520215325,-5.48561916543351,1.39117337968066,-3.9431599580296,8.04149810276042e-05,0.0138212233300525
"ENST00000674485.1",11.7875384659931,-6.69080385640865,1.69762818606976,-3.94126576791751,8.1052759892412e-05,0.0139074275894051
"ENST00000475472.5",9.72841483694756,-6.42262363686289,1.63043596403779,-3.9392063095549,8.17516089436249e-05,0.0139803467535703
"ENST00000274625.6",26.1264773995324,-4.5342511776789,1.15363202539117,-3.93041375228938,8.47998087418131e-05,0.0144773693543109
"ENST00000305097.6",340.069550489587,-4.30674552375996,1.09621840628061,-3.92872943848155,8.53958516725456e-05,0.014554789123214
"ENST00000356628.4",129.384252908732,-2.82214451697384,0.719479552588302,-3.92248050249833,8.76419876285362e-05,0.0149127224049336
"ENST00000457748.1",25.1772845754976,-7.79882069492006,1.99086426463268,-3.91730407414741,8.95447705307357e-05,0.0152111385321038
"ENST00000665076.1",33.4753598667857,-7.36554288527036,1.8817738634858,-3.91414878705267,9.07236832872497e-05,0.015385802322002
"ENST00000431157.6",55.5018877674616,-8.93015171355322,2.28300793756656,-3.9115727836986,9.16970126327158e-05,0.0155250797855918
"ENST00000847564.1",23.8074664315399,-7.70584587315615,1.97137044903127,-3.90887764242525,9.27259105707639e-05,0.0156318582622258
"ENST00000545112.5",80.0130674891656,-3.16070825962825,0.808577171394025,-3.90897538472306,9.26884066647182e-05,0.0156318582622258
"ENST00000336430.11",648.59268829639,2.69517113145569,0.689528083099358,3.9087184373132,9.27870285613005e-05,0.0156318582622258
"ENST00000653574.1",20.6983951999498,-5.43336535384107,1.39103704650398,-3.90598177632758,9.38435845052182e-05,0.0157838106637418
"ENST00000733911.1",13.2284511108842,-5.6216977121544,1.43950324373607,-3.90530395580348,9.41070239787837e-05,0.0158020861826743
"ENST00000777616.1",14.9038390208835,-7.0573280823072,1.80744037438392,-3.90459800628983,9.438213833845e-05,0.0158222588659891
"ENST00000419722.6",5.28064811540027,-5.54136701724906,1.42147517177288,-3.89832135466552,9.68618198001134e-05,0.0162113340473
"ENST00000680889.1",24.8040422527469,-6.92797366756514,1.77756531640902,-3.89745097049981,9.72104949862537e-05,0.0162430622989061
"ENST00000680640.1",1392.24208956407,-3.01056325856251,0.772967841158171,-3.89481049308811,9.82755329493275e-05,0.0163829120969117
"ENST00000546835.2",44.009754097248,-8.07714301232899,2.07394374462234,-3.89458153494892,9.83684005309561e-05,0.0163829120969117
"ENST00000379055.5",653.969082150838,-2.89642059334237,0.744025266398761,-3.89290622798558,9.90504461627103e-05,0.0164696371336964
"ENST00000366511.1",218.462552761284,-2.90387855379126,0.746697350481024,-3.88896324852442,0.000100673359942259,0.0167122688399757
"ENST00000558177.5",19.4037326829277,-7.41317061665256,1.90811801279116,-3.88506924988811,0.000102300724281432,0.0169548503962082
"ENST00000367145.4",344.330492156411,-3.98123743580932,1.02522110580192,-3.88329640628615,0.000103049820727243,0.0170513214708369
"ENST00000414822.8",51.0977219220216,-7.54535857262129,1.94526135233246,-3.87884052884413,0.000104955528232384,0.0173385513654187
"ENST00000476769.6",6.92373505133101,-4.66959664159942,1.20442811301164,-3.87702395116236,0.000105741952354784,0.0174402474018691
"ENST00000549566.5",64.5925256452042,-3.77824647354975,0.974652567455633,-3.87650594653745,0.000105967221304289,0.017449212136482
"ENST00000441787.5",10.6422574157483,-6.5412154193719,1.68785085666049,-3.87547003549476,0.000106419075545719,0.017495398840079
"ENST00000592462.5",15.829564889462,-5.8539538180977,1.51285517977659,-3.86947402259757,0.00010907040134289,0.0179024509393886
"ENST00000817588.1",14.704060982042,-6.59028220916522,1.70392481359045,-3.86770716442494,0.000109863483926895,0.0180036800394037
"ENST00000327574.4",5.27414183047569,-4.6742944468827,1.20929708083253,-3.86529871027616,0.000110953322868479,0.0181240921465787
"ENST00000509354.1",9.17399957838162,-5.91004896025539,1.53092132721771,-3.86045243160619,0.000113177272743184,0.0184578391472362
"ENST00000296026.4",145.228387677531,-6.65744206123088,1.72498614804424,-3.85941769374726,0.000113657528409172,0.0184878819584738
"ENST00000542541.6",7.76454212715741,-6.09062309946054,1.57817783575987,-3.85927552741735,0.000113723662444257,0.0184878819584738
"ENST00000523430.5",207.865553633068,8.74669134955887,2.26749441200958,3.85742575736144,0.000114587467991663,0.0185986937514672
"ENST00000448680.3",7.63291967245555,-5.6409393246788,1.46325440925229,-3.85506395129283,0.00011569938056493,0.0187493600952625
"ENST00000434140.5",11.2643332641582,-5.78052379985921,1.50061879281004,-3.85209343475879,0.000117112317543746,0.0189182718908128
"ENST00000646874.1",21.8490386999496,-4.25262906416609,1.10389353147063,-3.85239060011579,0.000116970240646879,0.0189182718908128
"ENST00000628346.2",72.2294574835072,-3.95047162425145,1.02592212364411,-3.85065448264168,0.000117802595855143,0.0189997163011676
"ENST00000590278.1",66.8552086579696,-5.37213741599212,1.39550231130268,-3.84960839726399,0.000118306818924705,0.0190408695603821
"ENST00000594335.6",209.230685572045,-5.52675131754057,1.43576151735285,-3.84935189496539,0.000118430765780638,0.0190408695603821
"ENST00000329078.8",553.13096491712,-4.03599679579163,1.04877341719877,-3.848301958846,0.000118939392713659,0.0190925777048988
"ENST00000606197.2",26.2965353566918,-4.35978432861035,1.13512076682138,-3.84081100094648,0.000122628503917134,0.019531219735432
"ENST00000312584.4",280.205548863565,-2.78794310040172,0.725765481584153,-3.84138288626842,0.000122343104479717,0.019531219735432
"ENST00000806487.1",7.35084492749929,-6.00843863921801,1.56431646271546,-3.84093550277423,0.000122566317869294,0.019531219735432
"ENST00000681245.1",468.966023132092,-2.60537310645415,0.678270647340398,-3.84119984650701,0.000122434382285731,0.019531219735432
"ENST00000019317.8",28.2742610411344,-7.9513275785429,2.06946727625503,-3.84220986230421,0.000121931509278518,0.019531219735432
"ENST00000291536.8",6.03920185771461,-5.3016529064848,1.38068601095261,-3.83986863372861,0.000123100162086251,0.0195758019437252
"ENST00000646174.1",28.4626687382392,-7.96184815445526,2.07403860689344,-3.83881386199497,0.000123630107289345,0.0196295000676377
"ENST00000687208.1",24.908847927185,-7.76791043541201,2.02575129156473,-3.8345824918181,0.000125777755893263,0.0199394851434952
"ENST00000495200.1",61.6828161389699,-2.07612663666405,0.541549543408258,-3.83367812222292,0.000126241310832248,0.0199819444136383
"ENST00000703538.1",26.6288309384266,-7.86437273027318,2.05217798922513,-3.83220791352638,0.000126998337673663,0.0200706521487883
"ENST00000469534.1",10.0556885346454,-3.26836892332277,0.85310394975763,-3.8311496790647,0.000127545880435257,0.0201260302492685
"ENST00000658749.2",36.0742940554478,-5.29503114415488,1.38242801054428,-3.83024005862711,0.000128018306009458,0.0201694026472586
"ENST00000445886.5",19.6648921812269,-7.431092189496,1.94037483299887,-3.82971994025049,0.00012828917820741,0.0201809353940355
"ENST00000489363.5",9.624702470748,-4.65873351221861,1.21670022373404,-3.82899042947573,0.000128670010004932,0.020187576065042
"ENST00000484747.5",8.20686213398688,-6.17307098770451,1.61223863425013,-3.82888169069071,0.000128726866860043,0.020187576065042
"ENST00000667438.2",180.931759219587,-2.35904720826631,0.61647893581249,-3.82664689939032,0.000129900641640842,0.0203404082930038
"ENST00000534735.1",14.2699220422956,-2.55308970842979,0.667336991620419,-3.82578778111851,0.000130354552746496,0.0203802256562757
"ENST00000587287.1",12.7868170442596,-6.81411585631004,1.7821031254519,-3.82363722895225,0.000131497349225305,0.0205145183635215
"ENST00000557901.5",24.2119787290057,3.60618828200306,0.943387703969903,3.82259411144298,0.000132055052437529,0.0205516714458912
"ENST00000605698.2",6.83813512013369,-5.9051709685013,1.54503895443576,-3.82202076623878,0.00013236254011715,0.0205681717019485
